Id,equityValuation,AverageSimilarStartupValuation,roundInvestment,city,Assets,AverageFounderTeamAgeFunding,DIPP,FilterFounderNumFounder,PAT,Revenue,SumOfCharges,EducationAbsolute,ExperienceAbsolute,Incubator/Accelerator,AI and ML,Adtech,Agritech and Farming,Apps,Biotech,Business Support Services,Clean-Tech,Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Consumer Electronics,Consumer Products,Consumer Services,Content and Publishing,Data and Analytics,Defence-Tech,Design,Edu-Tech,Energy,Events and Concerts,Fin-Tech,Food and Beverage,Game-Tech,Government,Hardware and Technology,Health-Tech,Information Technology,Internet Services,Manufacturing,Media and Entertainment,Messaging and Communications,Metaverse,Mobile,Music and Audio,Natural Resources,Navigation and Mapping,Others,Payments,Platforms,Privacy and Security,Professional Services,Real Estate,Sales and Marketing,Science and Engineering,Software,Sports,Transportation and Logistics,Travel and Tourism,Video,Web 3.0,current_age,funding_age,predicted_capital,predicted_rating,RatioWomenFounders,FounderDiversity,IndianInvestors,InternationalInvestors,IndianFunds,InternationalFunds,RegularInvestor,RegularFund,Num Deals,Deal Value Growth
91,828.1438017999999,282.8,245.9410111,1,Unknown,29.0,No,2.0,Negative Profits,₹100 - ₹500 Million,0.0,19.75,57.75,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.34471190216213,4.501369863013698,,0.4866345797852647,0.0,1.0,1,0,0,0,Yes,No,225.0,0.366
3884,9802.3,2418.35,477.4,1,Unknown,31.0,No,2.0,Negative Profits,More than ₹500 Million,995120000.0,19.2,31.5,No,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95841053432743,8.531506849315068,,3.257484433374844,0.5,1.0,0,0,1,1,No,Yes,453.0,0.252
1206,521.5,516037.95,90.0,1,Unknown,46.0,No,2.0,Unknown,Unknown,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.089917382213121,0.726027397260274,,,1.0,1.0,3,0,1,2,Yes,Yes,453.0,0.252
2924,360.0,,37.2,,Upto ₹50 Million,34.0,No,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.158410533813831,0.2246575342465753,-2.367716894977169,,0.0,0.0,0,0,0,1,No,No,532.0,-0.461
3240,28711.8,7163.47,7833.4,1,₹500 - ₹1000 Million,43.0,Yes,1.0,Negative Profits,Unknown,0.0,2.5,112.0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82964341069758,9.317808219178081,212.875881573133,,0.0,0.0,0,0,1,3,No,No,453.0,0.252
3392,1016.6,2694.73,305.7,1,₹50 - ₹250 Million,41.0,Yes,3.0,Negative Profits,₹10 - ₹50 Million,0.0,31.75,230.125,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.229643410778761,3.213698630136986,154.9390900195694,,0.0,0.0,0,0,0,1,No,No,,
3142,338.0,226.1,15.0,1,Unknown,32.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,4.25,70.0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.10909546544004,7.175342465753425,,2.807510310921818,0.0,1.0,0,0,0,1,No,No,,
1828,300.0,11804.43,60.0,1,More than ₹1000 Million,45.0,Yes,3.0,Negative Profits,More than ₹500 Million,876000000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71183519075688,2.032876712328767,292.3155616438357,0.1320049813200502,0.0,0.5,0,0,1,0,No,Yes,,
1156,3636.8,4615.25,236.8,1,More than ₹1000 Million,36.0,No,2.0,Negative Profits,Unknown,1190000000.0,48.3,19.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.42964340958254,24.12876712328767,35.17935696236201,5.142583696406972,0.0,0.0,0,0,3,1,No,Yes,453.0,0.252
1325,368.7,131470.01,65.7,1,₹50 - ₹250 Million,26.0,Yes,3.0,Negative Profits,Upto ₹10 Million,0.0,4.375,73.125,,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.958410532961093,1.950684931506849,29.47295890410959,1.18140073316612,0.3333333333333333,0.0,0,0,1,1,No,No,,
217,516.9,36294.08,50.0,2,₹50 - ₹250 Million,45.0,Yes,3.0,Negative Profits,₹50 - ₹100 Million,10000000.0,18.85,110.25,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67621875154728,3.041095890410959,30.7541095890411,8.512805331538418,0.6666666666666666,0.5,9,1,1,0,Yes,Yes,453.0,0.252
511,492.4,,112.4,1,More than ₹1000 Million,27.0,Yes,5.0,Negative Profits,₹100 - ₹500 Million,0.0,21.39375,95.0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.859780395538813,0.947945205479452,837.664191780822,11.43997509339975,0.0,0.5,0,0,2,2,No,No,,
1681,468.8,15001.27,67.5,1,₹50 - ₹250 Million,35.0,No,4.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.728273546842434,0.5260273972602739,,,0.5,0.3333333333333333,0,0,4,0,No,Yes,453.0,0.252
500,1480.0,,325.2,1,₹250 - ₹500 Million,31.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,5.4,136.5,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84882149142358,0.2136986301369863,,,0.0,1.0,8,1,3,0,Yes,Yes,453.0,0.252
3247,4333.3,4115.25,608.0,1,More than ₹1000 Million,40.0,Yes,2.0,Negative Profits,Unknown,3140611962.0,22.85,141.75,No,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.97210916412586,6.29041095890411,7.503103448275861,1.004351329572925,0.0,0.0,0,0,2,1,No,No,,
1857,150.0,,20.0,2,Unknown,,No,1.0,Unknown,Unknown,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76115025926538,2.947945205479452,,,0.0,0.0,1,0,1,0,Yes,No,453.0,0.252
1389,7374.9,452.51,1124.9,2,Unknown,,Yes,2.0,Unknown,Unknown,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498136560391489,0.263013698630137,,0.6575342465753424,0.0,1.0,0,0,0,1,No,No,453.0,0.252
1520,2000.0,14026.78,430.0,1,Unknown,50.0,No,2.0,Negative Profits,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67621875223944,8.361643835616439,,,0.5,0.0,1,0,3,1,No,No,,
2387,12600.0,,600.0,,Unknown,44.0,Yes,3.0,Negative Profits,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.237862588319,-1.610958904109589,,,0.3333333333333333,1.0,0,0,1,0,No,No,,
3578,18531.3,797.97,700.0,1,More than ₹1000 Million,31.0,No,5.0,Negative Profits,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.018684506768518,0.252054794520548,-2362.773945205482,,0.0,0.3333333333333333,0,0,0,1,No,No,,
2077,4277.0,3064.86,800.0,2,Unknown,38.0,No,2.0,Unknown,Unknown,700000000.0,35.40000000000001,148.75,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.9419721771953,5.175342465753425,,,0.0,0.0,0,0,2,2,No,Yes,,
1541,17715.5,9918.48,6220.0,1,More than ₹1000 Million,,Yes,2.0,More than ₹500 Million,More than ₹500 Million,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.802246149510496,5.975342465753425,3394.278207436399,,0.0,0.0,0,0,2,3,No,No,453.0,0.252
1218,48.21176149,203.13,12.20550924,1,₹500 - ₹1000 Million,26.0,Yes,2.0,Negative Profits,Unknown,2212100000.0,25.5,63.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68717765619216,1.09041095890411,33.82960469667319,18.87431200332483,0.0,0.0,2,0,0,0,Yes,No,293.0,-0.385
2682,12195.6,60345.8,1830.4,1,More than ₹1000 Million,44.0,No,3.0,Negative Profits,More than ₹500 Million,0.0,25.75,251.125,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.169369437790937,1.90958904109589,3604.166958904109,,0.0,0.5,0,0,1,2,No,Yes,453.0,0.252
3769,2465.2,1527.26,220.8,1,₹500 - ₹1000 Million,26.0,Yes,2.0,₹10 - ₹50 Million,₹100 - ₹500 Million,0.0,8.5,35.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.621424232896215,4.276712328767124,402.5245061969994,1.253519130845536,0.5,0.0,0,0,0,1,No,Yes,453.0,0.252
2994,909.1,236.2,250.0,1,₹50 - ₹250 Million,40.0,Yes,2.0,₹10 - ₹50 Million,₹100 - ₹500 Million,0.0,15.75,159.25,No,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,8.204985876319032,3.942465753424658,77.25617416829746,,0.5,0.0,0,0,1,1,No,No,,
1417,1847.0,4426.5,302.0,1,₹250 - ₹500 Million,,No,2.0,₹10 - ₹50 Million,₹100 - ₹500 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.539232450816717,1.232876712328767,442.4794520547945,60.95890410958904,0.5,1.0,4,1,1,0,Yes,No,453.0,0.252
2218,5840.0,308.47,511.0,1,₹500 - ₹1000 Million,42.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,75000000.0,21.75,101.5,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.840602314257262,5.413698630136986,611.0891073795844,-4.50013795929782,0.0,1.0,0,0,1,2,No,No,453.0,0.252
3301,100.3,,32.1,1,Upto ₹50 Million,26.0,Yes,2.0,₹10 - ₹50 Million,₹100 - ₹500 Million,0.0,3.0,49.5,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.599506424428431,1.084931506849315,7.110191780821916,,0.0,1.0,0,0,2,0,No,No,659.0,0.91
1677,480.0,1242.43,74.7,1,Unknown,44.0,Yes,4.0,Unknown,Unknown,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.665259848210299,0.6575342465753424,,,0.0,0.5,0,0,1,0,No,No,453.0,0.252
1198,110.0,253.9,14.9,1,Upto ₹50 Million,39.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.881698204126649,1.16986301369863,35.79780821917808,,0.0,1.0,1,1,2,2,Yes,No,453.0,0.252
1543,36000.0,,6480.0,1,Unknown,44.0,No,3.0,Negative Profits,More than ₹500 Million,880000000.0,30.025,204.75,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.791287245401922,5.528767123287671,74.88410437051533,,0.3333333333333333,0.5,0,0,3,6,No,No,453.0,0.252
2961,508.5,249091.04,60.0,1,Unknown,60.0,Yes,1.0,Negative Profits,₹100 - ₹500 Million,0.0,2.5,266.0,No,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.09539683520351,4.413698630136986,,3.357428872497366,0.0,0.0,0,0,1,0,No,No,612.0,-0.169
2540,50.0,,10.0,1,Unknown,26.0,No,3.0,Unknown,Unknown,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.859780396619419,0.6794520547945205,,,0.0,0.5,0,0,1,0,No,Yes,266.0,-0.145
954,779.4,1241.13,191.5,1,₹500 - ₹1000 Million,34.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,0.0,7.75,161.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.166629710839707,0.1205479452054795,45.96493150684932,-10.33411468246522,0.0,0.0,2,4,2,1,Yes,Yes,453.0,0.252
3146,1180.3,44604.09,50.9,1,Unknown,35.0,Yes,3.0,Negative Profits,More than ₹500 Million,290000000.0,34.2,146.125,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.884437931195585,4.117808219178082,,0.4818711745846692,0.0,0.5,0,0,0,1,No,No,,
3081,691.5,857.05,191.2,2,More than ₹1000 Million,40.0,Yes,5.0,Negative Profits,More than ₹500 Million,1350000000.0,26.3,190.75,,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.585807794174499,0.5698630136986301,-137.4400821917811,165.5771152296535,0.0,0.25,0,0,2,2,No,Yes,,
2636,5941.2,2282.34,1500.0,1,Unknown,34.0,No,6.0,Negative Profits,More than ₹500 Million,0.0,18.25,56.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3063557391366,4.043835616438356,,,0.0,0.25,0,0,1,0,No,No,569.0,0.996
751,333.3,1253.43,100.0,1,₹50 - ₹250 Million,43.0,Yes,1.0,Negative Profits,₹10 - ₹50 Million,0.0,33.6,126.0,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.215944779226345,2.032876712328767,38.37001174168297,0.2290565309666216,0.0,0.0,0,0,2,1,No,No,,
2706,6152.0,95165.72,869.2,1,Unknown,36.0,Yes,2.0,Unknown,Unknown,406000000.0,22.85,89.25,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.651561218625476,7.553424657534246,,,0.5,0.0,0,0,1,1,No,Yes,453.0,0.252
235,390.047094,,15.39659582,1,Unknown,36.0,No,6.0,Unknown,Unknown,0.0,18.525,227.0625,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10.41594477895389,2.63013698630137,,0.4130861104711827,0.3333333333333333,0.25,0,1,0,0,No,No,330.0,0.771
733,238.5,4183.03,65.8,1,₹50 - ₹250 Million,32.0,Yes,3.0,Negative Profits,₹50 - ₹100 Million,11600000.0,5.4,140.0,No,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.813205053189498,2.123287671232877,28.48421395955643,1.67503805175038,0.0,0.5,1,3,1,1,No,Yes,612.0,-0.169
3936,3235.6,4144.26,100.0,2,Unknown,32.0,No,3.0,Negative Profits,More than ₹500 Million,0.0,12.875,89.25,No,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.994026972711504,6.06027397260274,,5.3220574266717,0.0,0.5,0,0,1,0,No,No,,
1157,3400.0,4615.25,980.0,1,More than ₹1000 Million,34.0,No,2.0,Negative Profits,Unknown,1190000000.0,48.3,19.5,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.42964340958311,22.3013698630137,32.34467349381566,4.692407892507726,0.0,0.0,0,0,4,1,No,Yes,,
3379,32.2,605.26,5.2,3,Unknown,31.0,Yes,1.0,Negative Profits,Upto ₹10 Million,0.0,11.6,52.5,No,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.657040671045218,2.723287671232877,,0.05920190589636689,0.0,0.0,0,0,1,2,No,No,640.0,-0.107
2446,709.7,1287.55,10.0,1,Upto ₹50 Million,40.0,Yes,3.0,Negative Profits,₹100 - ₹500 Million,40000000.0,34.375,112.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.037862588350267,6.273972602739726,-33.35048923679061,0.06150957266292023,0.0,0.5,0,0,1,0,No,No,453.0,0.252
2983,5670.2,10110.93,1470.0,2,More than ₹1000 Million,,No,2.0,₹100 - ₹500 Million,Unknown,21664816000.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.66799957494324,24.81917808219178,202.0581923988052,,0.0,0.0,0,0,1,2,No,Yes,,
1210,70000.0,407.36,15750.0,1,More than ₹1000 Million,38.0,No,3.0,Negative Profits,More than ₹500 Million,4300000000.0,22.3,212.625,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.843342039749619,2.252054794520548,3223.860438356164,,0.0,0.5,0,0,0,2,No,No,,
1066,75.0,500.94,13.0,1,Upto ₹50 Million,30.0,Yes,2.0,Negative Profits,₹10 - ₹50 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372109162956494,0.1835616438356164,1.964109589041096,,0.0,0.0,0,0,1,1,No,Yes,453.0,0.252
2157,167.5,480.0,37.5,2,₹250 - ₹500 Million,42.0,Yes,2.0,Negative Profits,₹50 - ₹100 Million,0.0,7.75,227.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.972109163539733,1.624657534246575,51.62972602739727,0.04073534836821557,0.0,1.0,1,0,4,0,Yes,Yes,,
1063,34362.0,,3847.0,1,Unknown,30.0,Yes,2.0,Negative Profits,₹100 - ₹500 Million,0.0,6.0,21.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.846081765694635,7.76986301369863,0.2846379647749511,,0.5,0.0,0,2,1,3,No,Yes,453.0,0.252
2617,1115.9,,70.0,2,₹50 - ₹250 Million,36.0,Yes,4.0,Negative Profits,Upto ₹10 Million,0.0,4.25,84.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.558410533646816,3.964383561643836,90.29271493803,0.7518658478979688,0.25,0.3333333333333333,0,0,1,0,No,No,453.0,0.252
1168,1191.0,3405.35,212.5,3,More than ₹1000 Million,,Yes,1.0,Negative Profits,₹10 - ₹50 Million,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.259780395890316,0.09315068493150686,158.4027397260274,,0.0,0.0,10,3,3,2,Yes,No,453.0,0.252
1493,140885.0,40904.7,19650.8,1,More than ₹1000 Million,32.0,No,3.0,₹100 - ₹500 Million,More than ₹500 Million,0.0,2.5,72.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.125533820718766,3.627397260273973,298.7311232876713,,0.0,1.0,0,0,0,6,No,Yes,453.0,0.252
2939,2024.4,2513.61,498.2,2,Unknown,40.0,No,2.0,Negative Profits,More than ₹500 Million,0.0,44.40000000000001,148.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4899173831368,5.312328767123287,,,0.5,0.0,0,0,0,1,No,No,569.0,0.996
2996,266.2,,10.0,1,More than ₹1000 Million,56.0,Yes,2.0,Negative Profits,More than ₹500 Million,7966000.0,3.0,0.0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.26525984892285,1.750684931506849,92.13228962818002,3.644776122941529,0.0,0.0,0,0,1,0,No,Yes,618.0,0.116
3097,25210.9,400.32,3004.4,1,Unknown,,No,2.0,Negative Profits,More than ₹500 Million,148324616.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.77210916404604,9.427397260273972,2.003086757990868,,0.0,0.0,0,0,0,1,No,Yes,453.0,0.252
3241,24324.6,7163.47,1122.6,1,₹500 - ₹1000 Million,43.0,Yes,1.0,Negative Profits,Unknown,0.0,2.5,112.0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82964341069809,9.065753424657535,207.090004418913,,0.0,0.0,0,0,1,0,No,No,453.0,0.252
3499,60.3,499.33,12.3,2,Unknown,30.0,Yes,2.0,Negative Profits,Upto ₹10 Million,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1090954656309,3.427397260273973,,,0.5,1.0,0,0,0,1,No,No,,
3141,57.5,1653.28,9.5,1,Unknown,34.0,Yes,4.0,Negative Profits,Upto ₹10 Million,0.0,27.625,160.125,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68443793119292,3.747945205479452,,0.1314885999808558,0.25,0.5,0,0,3,0,No,No,330.0,0.771
